"survey_date","locality","village","grid_name","grid_number","plot","plot_number","square","dead_logs","tree_circumference","tree_dbh","tree_height","crown_distance_length","crown_distance_width","liana_number","herbaceous_height","herbaceous_cover","canopy_cover","observation","season"
"2021-05-16","Madagascar, Region SAVA, District Andapa, Commune Rurale Marovato, Fokontany Sarahandrano","Sarahandrano","Mixed agricultural fields",2,"59x60x70x71","trap number 70",3,0,NA,NA,NA,NA,NA,0,"1",50,0,NA,2
"2021-05-16","Madagascar, Region SAVA, District Andapa, Commune Rurale Marovato, Fokontany Sarahandrano","Sarahandrano","Mixed agricultural fields",2,"59x60x70x71","trap number 71",4,0,"16.956000000000003","5.4",2,0.5,0.5,0,"1.5",50,0,"dominated by Aframomum and Clidemia hirta",2
"2021-05-16","Madagascar, Region SAVA, District Andapa, Commune Rurale Marovato, Fokontany Sarahandrano","Sarahandrano","Mixed agricultural fields",2,"63x64x74x75","trap number 63",1,0,NA,NA,NA,NA,NA,0,"0.1",10,0,"dominated by banana plants and vanilla",2
"2021-05-16","Madagascar, Region SAVA, District Andapa, Commune Rurale Marovato, Fokontany Sarahandrano","Sarahandrano","Mixed agricultural fields",2,"63x64x74x75","trap number 64",2,0,NA,NA,NA,NA,NA,0,"0.1",10,0,"dominated by banana plants and vanilla and cassava",2
"2021-05-16","Madagascar, Region SAVA, District Andapa, Commune Rurale Marovato, Fokontany Sarahandrano","Sarahandrano","Mixed agricultural fields",2,"63x64x74x75","trap number 74",3,0,NA,NA,NA,NA,NA,0,"0.5",70,0,NA,2
"2021-05-16","Madagascar, Region SAVA, District Andapa, Commune Rurale Marovato, Fokontany Sarahandrano","Sarahandrano","Mixed agricultural fields",2,"63x64x74x75","trap number 75",4,0,NA,NA,NA,NA,NA,0,"0.3",20,0,"dominated by ""Anamafana"" (Malagasy vernacular name), cassava and sugar cane",2
"2021-05-16","Madagascar, Region SAVA, District Andapa, Commune Rurale Marovato, Fokontany Sarahandrano","Sarahandrano","Mixed agricultural fields",2,"90x91x101x102","trap number 90",1,0,NA,NA,NA,NA,NA,0,"1",65,0,"dominated by Bombacopsis of 1 m high",2
"2021-05-16","Madagascar, Region SAVA, District Andapa, Commune Rurale Marovato, Fokontany Sarahandrano","Sarahandrano","Mixed agricultural fields",2,"90x91x101x102","trap number 91",2,0,NA,NA,NA,NA,NA,0,"0.5",90,0,"dominated by Bombacopsis of 1 m high",2
"2021-05-16","Madagascar, Region SAVA, District Andapa, Commune Rurale Marovato, Fokontany Sarahandrano","Sarahandrano","Mixed agricultural fields",2,"90x91x101x102","trap number 101",3,0,NA,NA,NA,NA,NA,0,"0.5",75,0,"dominated by ferns and Bombacopsis, pineapple plants in the square",2
"2021-05-16","Madagascar, Region SAVA, District Andapa, Commune Rurale Marovato, Fokontany Sarahandrano","Sarahandrano","Mixed agricultural fields",2,"90x91x101x102","trap number 102",4,0,NA,NA,NA,NA,NA,0,"0.5",90,0,"dominated by Bombacopsis of 1 m high",2
"2021-05-16","Madagascar, Region SAVA, District Andapa, Commune Rurale Marovato, Fokontany Sarahandrano","Sarahandrano","Mixed agricultural fields",2,"97x98x108x109","trap number 97",1,0,NA,NA,NA,NA,NA,0,"0.5",70,0,"dominated by ferns and Bombacopsis,pineapple plants in the square",2
"2021-05-16","Madagascar, Region SAVA, District Andapa, Commune Rurale Marovato, Fokontany Sarahandrano","Sarahandrano","Mixed agricultural fields",2,"97x98x108x109","trap number 98",2,0,NA,NA,NA,NA,NA,0,"1",70,0,"dominated by Aframomum and cassava of 2 m high",2
"2021-05-16","Madagascar, Region SAVA, District Andapa, Commune Rurale Marovato, Fokontany Sarahandrano","Sarahandrano","Mixed agricultural fields",2,"97x98x108x109","trap number 108",3,0,NA,NA,NA,NA,NA,0,"0.5",90,0,"rocky area, lots of dry ferns, Aframomum, tree measured is ""Ambora"" (Malagasy vernacular name)",2
"2021-05-16","Madagascar, Region SAVA, District Andapa, Commune Rurale Marovato, Fokontany Sarahandrano","Sarahandrano","Mixed agricultural fields",2,"97x98x108x109","trap number 109",4,0,"22.608000000000001","7.2",2,2.5,2.5,0,"0.5",75,0,"rocky area, lots of dry ferns, Aframomum, tree measured is ""Ambora"" (Malagasy vernacular name)",2
"2021-05-16","Madagascar, Region SAVA, District Andapa, Commune Rurale Marovato, Fokontany Sarahandrano","Sarahandrano","Mixed agricultural fields",2,"105x106x116x117","trap number 105",1,0,NA,NA,NA,NA,NA,0,"1.5",70,0,"dominated by Clidemia hirta and ""Fitro""",2
"2021-05-16","Madagascar, Region SAVA, District Andapa, Commune Rurale Marovato, Fokontany Sarahandrano","Sarahandrano","Mixed agricultural fields",2,"105x106x116x117","trap number 106",2,1,NA,NA,NA,NA,NA,0,"1",60,0,"dominated by ""Manevika"" and ""Fitro"" (Malagasy vernacular name)",2
"2021-05-16","Madagascar, Region SAVA, District Andapa, Commune Rurale Marovato, Fokontany Sarahandrano","Sarahandrano","Mixed agricultural fields",2,"105x106x116x117","trap number 116",3,0,NA,NA,NA,NA,NA,0,"0.5",60,0,"dominated by ""Manevika"" and ""Fitro"" (Malagasy vernacular name) and Clidemia hirta",2
"2021-05-16","Madagascar, Region SAVA, District Andapa, Commune Rurale Marovato, Fokontany Sarahandrano","Sarahandrano","Mixed agricultural fields",2,"105x106x116x117","trap number 117",4,0,NA,NA,NA,NA,NA,0,"1",70,0,"dominated by ""ohotro"" and ""Manevika"" (Malagasy vernacular name)",2
"2021-05-16","Madagascar, Region SAVA, District Andapa, Commune Rurale Marovato, Fokontany Sarahandrano","Sarahandrano","Mixed agricultural fields",2,"Pitfall 3, 1 to 2","bucket 1, left",1,0,"25.747999999999998","8.1999999999999993",2,2.5,2.5,0,"1",80,0,"dominated by Aframomum and ""Rangazahy"" (Malagasy vernacular name)",2
"2021-05-16","Madagascar, Region SAVA, District Andapa, Commune Rurale Marovato, Fokontany Sarahandrano","Sarahandrano","Mixed agricultural fields",2,"Pitfall 3, 1 to 2","bucket 1, left",1,0,NA,"7.2, 6",2.5,4,3,0,"1",80,0,"1 Ravenala of 5 m high in the square, sloping area, shaded area around",2
"2021-05-16","Madagascar, Region SAVA, District Andapa, Commune Rurale Marovato, Fokontany Sarahandrano","Sarahandrano","Mixed agricultural fields",2,"Pitfall 3, 1 to 2","bucket 1, right",2,0,"19.782","6.3",2,1.5,1.5,0,"0.5",70,0,"dominated by Aframomum and 1 Cyathea of 2 m high",2
"2021-05-16","Madagascar, Region SAVA, District Andapa, Commune Rurale Marovato, Fokontany Sarahandrano","Sarahandrano","Mixed agricultural fields",2,"Pitfall 3, 1 to 2","bucket 2, left",3,0,"28.26","9",1.5,3,3,0,"1",80,0,"dominated by Aframomum and 1 Cyathea of 2 m high",2
"2021-05-16","Madagascar, Region SAVA, District Andapa, Commune Rurale Marovato, Fokontany Sarahandrano","Sarahandrano","Mixed agricultural fields",2,"Pitfall 3, 1 to 2","bucket 2, right",4,0,"19.154","6.1",2,3,3,0,"1",80,0,"dominated by ferns, 1 Ravenala of 3 m high in the square",2
"2021-05-16","Madagascar, Region SAVA, District Andapa, Commune Rurale Marovato, Fokontany Sarahandrano","Sarahandrano","Mixed agricultural fields",2,"Pitfall 3, 5 to 6","bucket 5, left",1,0,"28.574000000000002","9.1",5,2.5,1.5,1,"0.5",75,0,"2 Ravenala of 3 m high in the square, dry leaves abundant on the ground",2
"2021-05-16","Madagascar, Region SAVA, District Andapa, Commune Rurale Marovato, Fokontany Sarahandrano","Sarahandrano","Mixed agricultural fields",2,"Pitfall 3, 5 to 6","bucket 5, right",2,0,"41.448","13.2",5,NA,NA,1,"1",70,0,"dominated by Aframomum",2
"2021-05-16","Madagascar, Region SAVA, District Andapa, Commune Rurale Marovato, Fokontany Sarahandrano","Sarahandrano","Mixed agricultural fields",2,"Pitfall 3, 5 to 6","bucket 6, left",3,0,NA,NA,NA,NA,NA,1,"1",70,0,NA,2
"2021-05-16","Madagascar, Region SAVA, District Andapa, Commune Rurale Marovato, Fokontany Sarahandrano","Sarahandrano","Mixed agricultural fields",2,"Pitfall 3, 5 to 6","bucket 6, right",4,0,"32.027999999999999","10.199999999999999",4.5,4,2,0,"1",70,0,"dominated by Aframomum and Psiadia altissima",2
"2021-05-16","Madagascar, Region SAVA, District Andapa, Commune Rurale Marovato, Fokontany Sarahandrano","Sarahandrano","Mixed agricultural fields",2,"Pitfall 3, 10 to 11","bucket 10, left",1,0,NA,NA,NA,NA,NA,0,"0.4",30,0,NA,2
"2021-05-16","Madagascar, Region SAVA, District Andapa, Commune Rurale Marovato, Fokontany Sarahandrano","Sarahandrano","Mixed agricultural fields",2,"Pitfall 3, 10 to 11","bucket 10, right",2,0,"32.342000000000006","10.3",5,1,1,1,NA,NA,0,"dominated by Clidemia hirta and Psiadia altissima",2
"2021-05-16","Madagascar, Region SAVA, District Andapa, Commune Rurale Marovato, Fokontany Sarahandrano","Sarahandrano","Mixed agricultural fields",2,"Pitfall 3, 10 to 11","bucket 10, right",2,0,"25.747999999999998","8.1999999999999993",4.5,1.5,3,1,NA,NA,0,"dominated by fern and Psiadia altissima",2
"2021-05-16","Madagascar, Region SAVA, District Andapa, Commune Rurale Marovato, Fokontany Sarahandrano","Sarahandrano","Mixed agricultural fields",2,"Pitfall 3, 10 to 11","bucket 11, left",3,0,"62.172000000000004","19.8",7,5,5,1,"0.5",50,0,"dominated by Clidemia hirta, next to small stream",2
"2021-05-16","Madagascar, Region SAVA, District Andapa, Commune Rurale Marovato, Fokontany Sarahandrano","Sarahandrano","Mixed agricultural fields",2,"Pitfall 3, 10 to 11","bucket 11, right",4,0,"41.448","13.2",2.5,3,1,0,"0.5",60,0,"lots of ferns",2
"2021-05-16","Madagascar, Region SAVA, District Andapa, Commune Rurale Marovato, Fokontany Sarahandrano","Sarahandrano","Mixed agricultural fields",2,"Pitfall 4, 1 to 2","bucket 1, left",1,0,NA,NA,NA,NA,NA,0,"2",90,0,"dominated by Clidemia hirta and Aframomum",2
"2021-05-16","Madagascar, Region SAVA, District Andapa, Commune Rurale Marovato, Fokontany Sarahandrano","Sarahandrano","Mixed agricultural fields",2,"Pitfall 4, 1 to 2","bucket 1, right",2,0,NA,NA,NA,NA,NA,0,"0.4",80,0,"next to small stream",2
"2021-05-16","Madagascar, Region SAVA, District Andapa, Commune Rurale Marovato, Fokontany Sarahandrano","Sarahandrano","Mixed agricultural fields",2,"Pitfall 4, 1 to 2","bucket 2, left",3,0,NA,NA,NA,NA,NA,0,"1.5",80,0,"vanilla and banana fields",2
"2021-05-16","Madagascar, Region SAVA, District Andapa, Commune Rurale Marovato, Fokontany Sarahandrano","Sarahandrano","Mixed agricultural fields",2,"Pitfall 4, 1 to 2","bucket 2, right",4,0,NA,NA,NA,NA,NA,0,"0.4",80,0,"next to a small stream and vanilla field",2
"2021-05-16","Madagascar, Region SAVA, District Andapa, Commune Rurale Marovato, Fokontany Sarahandrano","Sarahandrano","Mixed agricultural fields",2,"Pitfall 4, 5 to 6","bucket 5, left",1,0,NA,NA,NA,NA,NA,0,"0.5",70,0,"dominated by Aframomum of 2 m high",2
"2021-05-16","Madagascar, Region SAVA, District Andapa, Commune Rurale Marovato, Fokontany Sarahandrano","Sarahandrano","Mixed agricultural fields",2,"Pitfall 4, 5 to 6","bucket 5, right",2,0,NA,NA,NA,NA,NA,0,"1",60,0,"dominated by Aframomum of 2 m high",2
"2021-05-16","Madagascar, Region SAVA, District Andapa, Commune Rurale Marovato, Fokontany Sarahandrano","Sarahandrano","Mixed agricultural fields",2,"Pitfall 4, 5 to 6","bucket 6, left",3,0,NA,NA,NA,NA,NA,0,"0.5",50,0,"dominated by Aframomum of 2 m high",2
"2021-05-16","Madagascar, Region SAVA, District Andapa, Commune Rurale Marovato, Fokontany Sarahandrano","Sarahandrano","Mixed agricultural fields",2,"Pitfall 4, 5 to 6","bucket 6, right",4,0,NA,NA,NA,NA,NA,0,"1",75,0,"dominated by Aframomum of 2 m high",2
"2021-05-16","Madagascar, Region SAVA, District Andapa, Commune Rurale Marovato, Fokontany Sarahandrano","Sarahandrano","Mixed agricultural fields",2,"Pitfall 4, 10 to 11","bucket 10, left",1,0,NA,NA,NA,NA,NA,0,"1",50,0,"dominated by Aframomum of 2 m high",2
"2021-05-16","Madagascar, Region SAVA, District Andapa, Commune Rurale Marovato, Fokontany Sarahandrano","Sarahandrano","Mixed agricultural fields",2,"Pitfall 4, 10 to 11","bucket 10, right",2,0,NA,NA,NA,NA,NA,0,"1.5",60,0,NA,2
"2021-05-16","Madagascar, Region SAVA, District Andapa, Commune Rurale Marovato, Fokontany Sarahandrano","Sarahandrano","Mixed agricultural fields",2,"Pitfall 4, 10 to 11","bucket 11, left",3,0,NA,NA,NA,NA,NA,0,"0.4",60,0,NA,2
"2021-05-16","Madagascar, Region SAVA, District Andapa, Commune Rurale Marovato, Fokontany Sarahandrano","Sarahandrano","Mixed agricultural fields",2,"Pitfall 4, 10 to 11","bucket 11, right",4,0,"25.747999999999998","8.1999999999999993",3.5,4,4,0,"1.5",70,0,NA,2
"2021-04-14","Madagascar, Region SAVA, District Andapa, Commune Rurale Marovato, Fokontany Sarahandrano","Sarahandrano","Secondary forest",3,"6x7x17x18","trap number 6",1,2,NA,NA,NA,NA,NA,0,"1",60,0,"dominated by Aframomum",2
"2021-04-14","Madagascar, Region SAVA, District Andapa, Commune Rurale Marovato, Fokontany Sarahandrano","Sarahandrano","Secondary forest",3,"6x7x17x18","trap number 7",2,1,NA,NA,NA,NA,NA,2,"1",50,0,"dominated by Aframomum",2
"2021-04-14","Madagascar, Region SAVA, District Andapa, Commune Rurale Marovato, Fokontany Sarahandrano","Sarahandrano","Secondary forest",3,"6x7x17x18","trap number 17",3,0,"20.096000000000004","6.4",3,3,3,0,NA,NA,0,"1 Pandanus of 3.5 m high",2
"2021-04-14","Madagascar, Region SAVA, District Andapa, Commune Rurale Marovato, Fokontany Sarahandrano","Sarahandrano","Secondary forest",3,"6x7x17x18","trap number 17",3,0,"39.878","12.7",6,4,4,0,NA,NA,0,NA,2
"2021-04-14","Madagascar, Region SAVA, District Andapa, Commune Rurale Marovato, Fokontany Sarahandrano","Sarahandrano","Secondary forest",3,"6x7x17x18","trap number 18",4,1,"38.308","12.2",6,2,1,0,"0.8",30,0,"dominated by Aframomum with a decaying tree trunk",2
"2021-04-14","Madagascar, Region SAVA, District Andapa, Commune Rurale Marovato, Fokontany Sarahandrano","Sarahandrano","Secondary forest",3,"13x14x24x25","trap number 13",1,1,NA,NA,NA,NA,NA,0,"0.5",25,0,NA,2
"2021-04-14","Madagascar, Region SAVA, District Andapa, Commune Rurale Marovato, Fokontany Sarahandrano","Sarahandrano","Secondary forest",3,"13x14x24x25","trap number 14",2,0,NA,NA,NA,NA,NA,0,"0.5",30,0,NA,2
"2021-04-14","Madagascar, Region SAVA, District Andapa, Commune Rurale Marovato, Fokontany Sarahandrano","Sarahandrano","Secondary forest",3,"13x14x24x25","trap number 24",3,1,NA,NA,NA,NA,NA,0,"0.5",30,0,"lots of twig and branches from falling tree on the ground, dominated by Aframomum of 2 m high",2
"2021-04-14","Madagascar, Region SAVA, District Andapa, Commune Rurale Marovato, Fokontany Sarahandrano","Sarahandrano","Secondary forest",3,"13x14x24x25","trap number 25",4,0,"68.451999999999998","21.8",5,3,1,0,"0.5",30,0,"dominated by Aframomum of 2 m high",2
"2021-04-14","Madagascar, Region SAVA, District Andapa, Commune Rurale Marovato, Fokontany Sarahandrano","Sarahandrano","Secondary forest",3,"20x21x31x32","trap number 20",1,1,NA,NA,NA,NA,NA,0,"0.5",20,0,"dominated by Aframomum of 2 m high",2
"2021-04-14","Madagascar, Region SAVA, District Andapa, Commune Rurale Marovato, Fokontany Sarahandrano","Sarahandrano","Secondary forest",3,"20x21x31x32","trap number 21",2,1,"81.325999999999993","25.9",7,4,4,0,NA,NA,0,"dominated by Aframomum of 2 m high, 1 Cyathea of 4 m high in the square",2
"2021-04-14","Madagascar, Region SAVA, District Andapa, Commune Rurale Marovato, Fokontany Sarahandrano","Sarahandrano","Secondary forest",3,"20x21x31x32","trap number 21",2,1,"58.718000000000004","18.7",7,4,4,0,NA,NA,0,NA,2
"2021-04-14","Madagascar, Region SAVA, District Andapa, Commune Rurale Marovato, Fokontany Sarahandrano","Sarahandrano","Secondary forest",3,"20x21x31x32","trap number 21",2,1,"64.684000000000012","20.6",7,4,4,0,NA,NA,0,"dominated by Pandanus of 3 m high and Aframomum 1 m high",2
"2021-04-14","Madagascar, Region SAVA, District Andapa, Commune Rurale Marovato, Fokontany Sarahandrano","Sarahandrano","Secondary forest",3,"20x21x31x32","trap number 31",3,2,NA,NA,NA,NA,NA,0,"0.5",20,0,"selective logging around",2
"2021-04-14","Madagascar, Region SAVA, District Andapa, Commune Rurale Marovato, Fokontany Sarahandrano","Sarahandrano","Secondary forest",3,"20x21x31x32","trap number 32",4,1,NA,NA,NA,NA,NA,0,"0.5",20,0,NA,2
"2021-04-14","Madagascar, Region SAVA, District Andapa, Commune Rurale Marovato, Fokontany Sarahandrano","Sarahandrano","Secondary forest",3,"26x27x37x38","trap number 26",1,4,NA,NA,NA,NA,NA,0,"1",40,0,"dominated by Aframomum of 3.5 m high",2
"2021-04-14","Madagascar, Region SAVA, District Andapa, Commune Rurale Marovato, Fokontany Sarahandrano","Sarahandrano","Secondary forest",3,"26x27x37x38","trap number 27",2,0,"35.482000000000006","11.3",7,3,2,0,"1",40,0,"lots of dead leaves, twig and branches from falling tree on the ground",2
"2021-04-14","Madagascar, Region SAVA, District Andapa, Commune Rurale Marovato, Fokontany Sarahandrano","Sarahandrano","Secondary forest",3,"26x27x37x38","trap number 37",3,3,NA,NA,NA,NA,NA,0,"1.5",70,0,"dominated by Aframomum and few Pandanus tree",2
"2021-04-14","Madagascar, Region SAVA, District Andapa, Commune Rurale Marovato, Fokontany Sarahandrano","Sarahandrano","Secondary forest",3,"26x27x37x38","trap number 38",4,0,NA,NA,NA,NA,NA,0,"1.5",50,0,"dominated by Aframomum",2
"2021-04-14","Madagascar, Region SAVA, District Andapa, Commune Rurale Marovato, Fokontany Sarahandrano","Sarahandrano","Secondary forest",3,"50x51x61x62","trap number 50",1,2,"32.342000000000006","10.3",5,2,1.5,0,"0.4",30,0,"dominated by Aframomum of 1 m high",2
"2021-04-14","Madagascar, Region SAVA, District Andapa, Commune Rurale Marovato, Fokontany Sarahandrano","Sarahandrano","Secondary forest",3,"50x51x61x62","trap number 51",2,1,"28.26","9",4,1.5,1,0,"0.4",30,0,NA,2
"2021-04-14","Madagascar, Region SAVA, District Andapa, Commune Rurale Marovato, Fokontany Sarahandrano","Sarahandrano","Secondary forest",3,"50x51x61x62","trap number 61",3,1,NA,NA,NA,NA,NA,0,"0.4",30,0,"dominated by Aframomum of 2 m high",2
"2021-04-14","Madagascar, Region SAVA, District Andapa, Commune Rurale Marovato, Fokontany Sarahandrano","Sarahandrano","Secondary forest",3,"50x51x61x62","trap number 62",4,1,"21.666","6.9",4,1,1,0,"0.5",30,0,NA,2
"2021-04-14","Madagascar, Region SAVA, District Andapa, Commune Rurale Marovato, Fokontany Sarahandrano","Sarahandrano","Secondary forest",3,"59x60x70x71","trap number 59",1,0,"54.322000000000003","17.3",6,3,2,1,"0.5",30,0,NA,2
"2021-04-14","Madagascar, Region SAVA, District Andapa, Commune Rurale Marovato, Fokontany Sarahandrano","Sarahandrano","Secondary forest",3,"59x60x70x71","trap number 60",2,1,NA,NA,NA,NA,NA,0,"1",40,0,NA,2
"2021-04-14","Madagascar, Region SAVA, District Andapa, Commune Rurale Marovato, Fokontany Sarahandrano","Sarahandrano","Secondary forest",3,"59x60x70x71","trap number 70",3,0,NA,NA,NA,NA,NA,0,"0.5",40,0,NA,2
"2021-04-14","Madagascar, Region SAVA, District Andapa, Commune Rurale Marovato, Fokontany Sarahandrano","Sarahandrano","Secondary forest",3,"59x60x70x71","trap number 71",4,1,"64.055999999999997","20.399999999999999",8,4,2,1,"0.5",50,0,NA,2
"2021-04-14","Madagascar, Region SAVA, District Andapa, Commune Rurale Marovato, Fokontany Sarahandrano","Sarahandrano","Secondary forest",3,"63x64x74x75","trap number 63",1,6,NA,NA,NA,NA,NA,0,"1.5",60,0,NA,2
"2021-04-14","Madagascar, Region SAVA, District Andapa, Commune Rurale Marovato, Fokontany Sarahandrano","Sarahandrano","Secondary forest",3,"63x64x74x75","trap number 64",2,5,NA,NA,NA,NA,NA,0,"1.5",60,0,NA,2
"2021-04-14","Madagascar, Region SAVA, District Andapa, Commune Rurale Marovato, Fokontany Sarahandrano","Sarahandrano","Secondary forest",3,"63x64x74x75","trap number 74",3,1,NA,NA,NA,NA,NA,0,"1.5",50,0,NA,2
"2021-04-14","Madagascar, Region SAVA, District Andapa, Commune Rurale Marovato, Fokontany Sarahandrano","Sarahandrano","Secondary forest",3,"63x64x74x75","trap number 75",4,3,"53.69400000000001","17.100000000000001",9,4,4,0,"1.5",50,0,NA,2
"2021-04-14","Madagascar, Region SAVA, District Andapa, Commune Rurale Marovato, Fokontany Sarahandrano","Sarahandrano","Secondary forest",3,"90x91x101x102","trap number 90",1,0,"47.728000000000002","15.2",4,3,3,0,"0.5",20,0,"in a valley, at around 10m from a small stream, dominated by Aframomum of 2 m high, 1 Cyathea in the square",2
"2021-04-14","Madagascar, Region SAVA, District Andapa, Commune Rurale Marovato, Fokontany Sarahandrano","Sarahandrano","Secondary forest",3,"90x91x101x102","trap number 91",2,1,NA,NA,NA,NA,NA,0,"0.5",20,0,"dominated by Aframomum of 2 m high",2
"2021-04-14","Madagascar, Region SAVA, District Andapa, Commune Rurale Marovato, Fokontany Sarahandrano","Sarahandrano","Secondary forest",3,"90x91x101x102","trap number 101",3,0,NA,NA,NA,NA,NA,0,"0.5",20,0,"dominated by Aframomum of 2 m high",2
"2021-04-14","Madagascar, Region SAVA, District Andapa, Commune Rurale Marovato, Fokontany Sarahandrano","Sarahandrano","Secondary forest",3,"90x91x101x102","trap number 102",4,2,NA,NA,NA,NA,NA,0,"0.5",20,0,"dominated by Aframomum of 2 m high, Alonga small stream of 0,5 m width next to a logging area",2
"2021-04-14","Madagascar, Region SAVA, District Andapa, Commune Rurale Marovato, Fokontany Sarahandrano","Sarahandrano","Secondary forest",3,"97x98x108x109","trap number 97",1,0,"100.166","31.9",10,2,2,1,"0.5",40,0,"1 Pandanus of 4 m high in the square",2
"2021-04-14","Madagascar, Region SAVA, District Andapa, Commune Rurale Marovato, Fokontany Sarahandrano","Sarahandrano","Secondary forest",3,"97x98x108x109","trap number 98",2,1,NA,NA,NA,NA,NA,0,"0.5",40,0,"1 Pandanus of 4 m high in the square, less Aframomum than around bucket 1",2
"2021-04-14","Madagascar, Region SAVA, District Andapa, Commune Rurale Marovato, Fokontany Sarahandrano","Sarahandrano","Secondary forest",3,"97x98x108x109","trap number 108",3,3,NA,NA,NA,NA,NA,1,"0.5",40,0,NA,2
"2021-04-14","Madagascar, Region SAVA, District Andapa, Commune Rurale Marovato, Fokontany Sarahandrano","Sarahandrano","Secondary forest",3,"97x98x108x109","trap number 109",4,2,NA,NA,NA,NA,NA,0,"0.5",40,0,"dominated by Aframomum of 3 m high",2
"2021-04-14","Madagascar, Region SAVA, District Andapa, Commune Rurale Marovato, Fokontany Sarahandrano","Sarahandrano","Secondary forest",3,"105x106x116x117","trap number 105",1,1,NA,NA,NA,NA,NA,0,"0.7",30,0,"lots of dead leaves of Aframomum",2
"2021-04-14","Madagascar, Region SAVA, District Andapa, Commune Rurale Marovato, Fokontany Sarahandrano","Sarahandrano","Secondary forest",3,"105x106x116x117","trap number 106",2,2,NA,NA,NA,NA,NA,0,"1",50,0,"1 Cyathea tree in the square",2
"2021-04-14","Madagascar, Region SAVA, District Andapa, Commune Rurale Marovato, Fokontany Sarahandrano","Sarahandrano","Secondary forest",3,"105x106x116x117","trap number 116",3,1,NA,NA,NA,NA,NA,0,"0.5",50,0,NA,2
"2021-04-14","Madagascar, Region SAVA, District Andapa, Commune Rurale Marovato, Fokontany Sarahandrano","Sarahandrano","Secondary forest",3,"105x106x116x117","trap number 117",4,2,"71.591999999999999","22.8",9,2,1,1,"0.5",50,0,"1 Cyathea tree of 3 m high",2
"2021-04-14","Madagascar, Region SAVA, District Andapa, Commune Rurale Marovato, Fokontany Sarahandrano","Sarahandrano","Secondary forest",3,"Pitfall 5, 1 to 2","bucket 1, left",1,1,NA,NA,NA,NA,NA,0,"0.7",40,0,"lots of creeping plants",2
"2021-04-14","Madagascar, Region SAVA, District Andapa, Commune Rurale Marovato, Fokontany Sarahandrano","Sarahandrano","Secondary forest",3,"Pitfall 5, 1 to 2","bucket 1, right",2,1,NA,NA,NA,NA,NA,0,"0.4",30,0,"bamboo plants around",2
"2021-04-14","Madagascar, Region SAVA, District Andapa, Commune Rurale Marovato, Fokontany Sarahandrano","Sarahandrano","Secondary forest",3,"Pitfall 5, 1 to 2","bucket 2, left",3,0,"128.74","41",8,6,6,0,"0.3",30,0,NA,2
"2021-04-14","Madagascar, Region SAVA, District Andapa, Commune Rurale Marovato, Fokontany Sarahandrano","Sarahandrano","Secondary forest",3,"Pitfall 5, 1 to 2","bucket 2, right",4,0,NA,NA,NA,NA,NA,0,"0.4",30,0,"Pandanus around",2
"2021-04-14","Madagascar, Region SAVA, District Andapa, Commune Rurale Marovato, Fokontany Sarahandrano","Sarahandrano","Secondary forest",3,"Pitfall 5, 5 to 6","bucket 5, left",1,0,"244.92000000000002","78",15,4,3,2,NA,NA,20,"1 Cyathea of 5 m high in the square",2
"2021-04-14","Madagascar, Region SAVA, District Andapa, Commune Rurale Marovato, Fokontany Sarahandrano","Sarahandrano","Secondary forest",3,"Pitfall 5, 5 to 6","bucket 5, left",1,0,"85.094000000000008","27.1",8,2,0.5,2,NA,NA,20,NA,2
"2021-04-14","Madagascar, Region SAVA, District Andapa, Commune Rurale Marovato, Fokontany Sarahandrano","Sarahandrano","Secondary forest",3,"Pitfall 5, 5 to 6","bucket 5, right",2,1,"63.427999999999997","20.2",5,3,3,1,"0.5",80,0,"area devasted by selective logging",2
"2021-04-14","Madagascar, Region SAVA, District Andapa, Commune Rurale Marovato, Fokontany Sarahandrano","Sarahandrano","Secondary forest",3,"Pitfall 5, 5 to 6","bucket 6, left",3,2,NA,NA,NA,NA,NA,1,"0.5",80,0,"area devasted by selective logging",2
"2021-04-14","Madagascar, Region SAVA, District Andapa, Commune Rurale Marovato, Fokontany Sarahandrano","Sarahandrano","Secondary forest",3,"Pitfall 5, 5 to 6","bucket 6, right",4,2,"57.775999999999996","18.399999999999999",4,0.5,0.5,1,"0.4",90,0,"area devasted by selective logging",2
"2021-04-14","Madagascar, Region SAVA, District Andapa, Commune Rurale Marovato, Fokontany Sarahandrano","Sarahandrano","Secondary forest",3,"Pitfall 5, 10 to 11","bucket 10, left",1,2,NA,NA,NA,NA,NA,2,"1",80,20,"area devasted by selective logging",2
"2021-04-14","Madagascar, Region SAVA, District Andapa, Commune Rurale Marovato, Fokontany Sarahandrano","Sarahandrano","Secondary forest",3,"Pitfall 5, 10 to 11","bucket 10, right",2,2,NA,NA,NA,NA,NA,0,"0.5",70,20,NA,2
"2021-04-14","Madagascar, Region SAVA, District Andapa, Commune Rurale Marovato, Fokontany Sarahandrano","Sarahandrano","Secondary forest",3,"Pitfall 5, 10 to 11","bucket 11, left",3,0,"126.22800000000001","40.200000000000003",9,4,1,1,"0.4",70,20,NA,2
"2021-04-14","Madagascar, Region SAVA, District Andapa, Commune Rurale Marovato, Fokontany Sarahandrano","Sarahandrano","Secondary forest",3,"Pitfall 5, 10 to 11","bucket 11, right",4,0,"83.838000000000008","26.7",8,6,3,1,NA,NA,10,NA,2
